"date","Open","High","Low","Close","Volume","Adjusted"
2019-04-30,190.860001,190.860001,186.550003,189.509995,4541000,176.518814
2019-05-01,189.490005,189.710007,185.919998,186.070007,3818500,173.314636
2019-05-02,184.5,186.5,183.380005,184.75,5654900,172.085114
2019-05-03,185.809998,186.690002,184.089996,185.220001,4747700,172.522873
2019-05-06,182.039993,183.110001,180.130005,183.039993,6517600,170.492325
2019-05-07,181.809998,181.899994,177.809998,179.119995,5415600,166.841064
2019-05-08,179.509995,180.529999,178.5,178.589996,2990500,166.347397
2019-05-09,177.300003,177.399994,174.179993,175.279999,5098200,163.264282
2019-05-10,175.020004,176.330002,173.009995,175.860001,5012300,163.804535
2019-05-13,173.940002,174.580002,172.789993,174.070007,5916700,162.137253
2019-05-14,174.789993,176.970001,174.509995,175.210007,4014000,163.199097
2019-05-15,174.020004,175.649994,173.649994,174.119995,3015500,162.183807
2019-05-16,174.389999,174.389999,171.360001,171.809998,4039500,160.032135
2019-05-17,170,170.259995,168.429993,169.089996,4595000,157.498627
2019-05-20,167.960007,167.960007,165.610001,166.25,4374600,154.853317
2019-05-21,167.009995,167.419998,166.179993,167.300003,4148200,155.831329
2019-05-22,167.429993,170.759995,166.460007,169.740005,4504200,158.10408
2019-05-23,167.580002,168.300003,164.589996,165.869995,3830200,155.821274
2019-05-24,166.339996,167.419998,165.320007,166.089996,2366900,156.027939
2019-05-28,166.800003,166.990005,163.350006,163.350006,4875100,153.453979
2019-05-29,163.009995,163.800003,160.5,161.399994,3669000,151.62207
2019-05-30,161.399994,162.270004,160,160.580002,2478700,150.851761
2019-05-31,159.830002,160.740005,159.630005,159.75,3521900,150.072067
2019-06-03,159.75,161.5,159.320007,160.039993,3726500,150.344482
2019-06-04,161.729996,165.089996,161.580002,164.289993,3746800,154.337021
2019-06-05,165.139999,165.830002,162.880005,163.850006,3161600,153.92366
2019-06-06,164,166.350006,162.460007,164.720001,3581800,154.740952
2019-06-07,165.559998,167.089996,164.639999,166.610001,2017700,156.516449
2019-06-10,168.110001,170.220001,167.869995,168.289993,2257600,158.094681
2019-06-11,169.910004,170.360001,168.5,168.910004,2227200,158.677109
2019-06-12,169.869995,170.149994,168.589996,169.009995,2166400,158.771057
2019-06-13,169.360001,169.899994,167.869995,168.850006,2141500,158.620758
2019-06-14,168.240005,168.25,166.050003,166.690002,2719200,156.591599
2019-06-17,167.100006,167.429993,166.460007,166.779999,1783300,156.676147
2019-06-18,167.850006,172.270004,167.570007,171.860001,3623000,161.44841
2019-06-19,171.880005,172.809998,170.539993,170.75,2777400,160.405655
2019-06-20,172.869995,174.279999,171.699997,173.940002,3064200,163.402374
2019-06-21,173.75,174.559998,172.630005,173.350006,4880800,162.848129
2019-06-24,173.350006,174.339996,173.339996,173.380005,2711900,162.876328
2019-06-25,173.25,173.389999,171.279999,172.029999,2733200,161.608093
2019-06-26,172.350006,173.240005,171.720001,171.880005,1812200,161.467194
2019-06-27,172.509995,172.789993,170.649994,171.5,1718500,161.110229
2019-06-28,171.850006,174.369995,171.770004,173.339996,3600800,162.83873
2019-07-01,175.460007,175.779999,173.520004,174.509995,2106700,163.937851
2019-07-02,175.100006,175.100006,173.070007,174.020004,1555400,163.477554
2019-07-03,174.169998,175.039993,172.929993,174.979996,1170700,164.379364
2019-07-05,173,173.279999,169.729996,172,1740500,161.579926
2019-07-08,169.919998,170.479996,168.770004,169.190002,2285300,158.940155
2019-07-09,166.820007,167.449997,164.289993,165.699997,4536100,155.661591
2019-07-10,166.190002,167.320007,165.570007,165.699997,2661700,155.661591
2019-07-11,166.300003,169.089996,165.869995,169.039993,2814800,158.79924
2019-07-12,170.100006,173.360001,169.25,173.339996,3160700,162.83873
2019-07-15,173.380005,174.25,171.210007,172.839996,2187500,162.369003
2019-07-16,172.75,177.25,172.720001,176.490005,3918900,165.797913
2019-07-17,176.350006,176.490005,174.100006,174.669998,2947400,164.088165
2019-07-18,174.419998,175.139999,172.399994,173.059998,2221800,162.575714
2019-07-19,173.009995,173.990005,172.210007,172.610001,2360300,162.152969
2019-07-22,172.809998,175.210007,172.130005,174.639999,2004400,164.059982
2019-07-23,176,178.020004,175.649994,177.520004,2360700,166.765503
2019-07-24,176.929993,180.289993,176.259995,179.419998,3532300,168.5504
2019-07-25,187.009995,187.720001,176.660004,178.130005,7362000,167.338547
2019-07-26,177.630005,178.389999,170.570007,173.979996,4016100,163.439972
2019-07-29,173.830002,177.619995,173.660004,176.759995,2638900,166.051544
2019-07-30,175.660004,177.809998,173.800003,177.630005,1978900,166.868835
2019-07-31,177.649994,178.020004,173.399994,174.720001,3015800,164.135117
2019-08-01,174.789993,177.669998,173.029999,173.360001,2381200,162.857513
2019-08-02,172.860001,172.919998,169.809998,170.550003,2423100,160.217758
2019-08-05,168.949997,169.020004,164.419998,164.710007,2894700,154.731583
2019-08-06,164.820007,165.479996,162.899994,163.710007,3494800,153.79216
2019-08-07,162,163.949997,158.039993,163.639999,5993200,153.726379
2019-08-08,164.369995,165.490005,163.550003,164.220001,3260100,154.27124
2019-08-09,164.539993,164.75,162.029999,163.470001,1582100,153.566681
2019-08-12,163.020004,164.779999,161.550003,162.100006,1473800,152.279678
2019-08-13,162.559998,167.880005,162.149994,164.880005,3244600,154.891266
2019-08-14,162.5,162.869995,158.669998,158.809998,4056100,149.18898
2019-08-15,158.059998,159.699997,155.630005,156.839996,4452700,148.686569
2019-08-16,157.839996,161.910004,157.449997,161.5,3481800,153.104279
2019-08-19,163.710007,163.949997,161.779999,162.949997,3198000,154.478912
2019-08-20,163.110001,163.110001,160.960007,161.009995,2061700,152.639771
2019-08-21,162.690002,163.649994,161.050003,161.149994,1623600,152.772461
2019-08-22,162,162.929993,160.149994,160.880005,1441600,152.516541
2019-08-23,160.080002,160.350006,155.270004,155.850006,4223900,147.748016
2019-08-26,157.009995,157.470001,155.080002,156.119995,2215300,148.003952
2019-08-27,157.330002,157.479996,155.399994,155.75,2281100,147.653198
2019-08-28,155.100006,157.779999,154,157.550003,2346900,149.359634
2019-08-29,159.300003,161.029999,159.050003,160.360001,3170500,152.023544
2019-08-30,161.570007,162.149994,160.410004,161.720001,1967000,153.312851
2019-09-03,161.399994,161.630005,157.259995,158.639999,1835800,150.392975
2019-09-04,159.830002,160.630005,158.990005,160.070007,1506600,151.748642
2019-09-05,162.5,166.410004,162.389999,164.229996,2421400,155.692368
2019-09-06,164.639999,164.880005,162.949997,163.940002,1762300,155.41745
2019-09-09,165,167.850006,164.690002,165.940002,3091300,157.313492
2019-09-10,166.160004,169.100006,166.009995,168.860001,3240200,160.081665
2019-09-11,169.860001,169.889999,165.369995,168.080002,3579100,159.342224
2019-09-12,169.619995,171.850006,168.610001,170.580002,2870400,161.712265
2019-09-13,170.589996,172.479996,169.860001,171.440002,2534200,162.527542
2019-09-16,171.210007,171.210007,167.910004,169.669998,2459300,160.849579
2019-09-17,167.759995,168.570007,166.5,168.070007,2716400,159.332733
2019-09-18,167.610001,168.050003,165.25,167.440002,2096700,158.735519
2019-09-19,167.389999,168.809998,166.910004,167.070007,1623000,158.38475
2019-09-20,167.429993,169.169998,166.479996,166.759995,3698900,158.090866
2019-09-23,165.490005,167.429993,164.5,166.759995,1938600,158.090866
2019-09-24,167.050003,167.550003,164.160004,164.740005,2986800,156.175858
2019-09-25,164.759995,164.979996,163.690002,164,2758200,155.474319
2019-09-26,164,164.410004,162.800003,163.830002,2763300,155.313171
2019-09-27,164.479996,165.639999,163.520004,164.529999,2870300,155.976776
2019-09-30,165.210007,165.570007,163.940002,164.399994,2508500,155.853531
2019-10-01,165,165.210007,158.169998,158.380005,3271500,150.146484
2019-10-02,157.059998,157.220001,154.630005,155.649994,2972300,147.558395
2019-10-03,155.139999,155.460007,150.809998,155.229996,3025700,147.160248
2019-10-04,155.229996,156.050003,154.399994,155.820007,2646400,147.719559
2019-10-07,155,155.350006,153.520004,153.520004,2471200,145.539139
2019-10-08,152.330002,152.800003,150.580002,150.740005,2781800,142.903671
2019-10-09,152.339996,152.440002,150.789993,150.990005,3358600,143.140686
2019-10-10,150.949997,153.089996,150.869995,152.309998,3192000,144.392029
2019-10-11,154.130005,159.600006,154.110001,158.100006,4670200,149.881058
2019-10-14,158.039993,162.389999,157.339996,160.509995,3269800,152.165771
2019-10-15,159.350006,164.020004,159.350006,162.979996,3098600,154.507339
2019-10-16,163.100006,164.199997,162.119995,162.179993,1935200,153.748932
2019-10-17,163.139999,165.490005,163.080002,163.539993,1944600,155.038239
2019-10-18,163.559998,164.270004,162.979996,163.100006,2693700,154.621124
2019-10-21,165.470001,166.149994,164.759995,165.940002,1998600,157.313492
2019-10-22,166.270004,168.910004,165.100006,167.539993,2064000,158.830276
2019-10-23,167.410004,168.759995,166.559998,168.759995,2712300,159.986862
2019-10-24,165.160004,165.25,159.630005,161.889999,5953300,153.474014
2019-10-25,162.509995,167.630005,162.130005,166.089996,3104800,157.455658
2019-10-28,166.479996,169.710007,166.199997,169.059998,3138000,160.271286
2019-10-29,168.029999,169.949997,167.509995,168.809998,2669400,160.034271
2019-10-30,168.229996,168.570007,167.029999,168.369995,1780400,159.617126
2019-10-31,168.509995,168.559998,163.550003,164.990005,2653100,156.412872
2019-11-01,166.940002,170.149994,166.720001,170.089996,2467400,161.247726
2019-11-04,171.619995,175,171.619995,174.899994,4142800,165.807663
2019-11-05,175,175.460007,173.770004,175.270004,2304400,166.158447
2019-11-06,174.910004,175,172.360001,174,3012900,164.954468
2019-11-07,175.729996,176.710007,173.789993,174.520004,3358800,165.447433
2019-11-08,174.580002,174.869995,172.110001,173.149994,1615600,164.148651
2019-11-11,172.5,172.5,169.649994,170.110001,2664300,161.266708
2019-11-12,170.360001,172.070007,170.029999,170.839996,1740400,161.95874
2019-11-13,170.110001,171.389999,169.580002,170.550003,1638800,161.683823
2019-11-14,169.979996,172.320007,169.929993,170.929993,1613900,162.044067
2019-11-15,171.660004,172.690002,171.039993,171.880005,2616900,162.944687
2019-11-18,170.789993,171.199997,169.169998,170.539993,2364600,161.674347
2019-11-19,171.720001,171.720001,169.529999,170.679993,1791800,161.807053
2019-11-20,169.789993,170,167.149994,167.770004,2689500,159.048355
2019-11-21,166.880005,167,164.509995,165.139999,3605900,157.910431
2019-11-22,165.5,167.75,165,167.600006,3268300,160.262756
2019-11-25,168.470001,170.360001,167.869995,170.240005,2761900,162.78717
2019-11-26,169.800003,170.25,168.710007,169.229996,2610900,161.821365
2019-11-27,170,171.369995,169.509995,170.610001,1331500,163.140976
2019-11-29,170.429993,170.580002,169.259995,169.770004,942500,162.337738
2019-12-02,170.160004,171.699997,168.240005,168.270004,2342200,160.903412
2019-12-03,166.5,166.600006,164.399994,165.169998,2702000,157.939102
2019-12-04,166.419998,168.869995,166,167.139999,2139200,159.822876
2019-12-05,167.220001,167.869995,162.720001,164.369995,3309300,157.174149
2019-12-06,167.25,171.990005,167.25,171.470001,3880000,163.963318
2019-12-09,169.399994,171.259995,168.789993,169.830002,2058200,162.395111
2019-12-10,169.130005,169.389999,166.970001,167.660004,2670500,160.320114
2019-12-11,168.380005,168.839996,167.330002,168.740005,1859000,161.352844
2019-12-12,166.729996,170.850006,166.330002,168.559998,2872400,161.18071
2019-12-13,169.619995,171.119995,168.080002,168.789993,2098000,161.400635
2019-12-16,168.940002,170.830002,168.190002,170.75,2917200,163.274841
2019-12-17,170.350006,171.789993,169.210007,169.929993,2672600,162.490738
2019-12-18,169.779999,170,168.190002,169.029999,2270400,161.630142
2019-12-19,169.619995,172.580002,169.149994,172.149994,2757600,164.613541
2019-12-20,174.789993,175.470001,172.199997,175.369995,7513000,167.692581
2019-12-23,176.710007,179.179993,176.559998,178.470001,4876300,170.656876
2019-12-24,178.270004,178.669998,176.039993,176.679993,1259500,168.945236
2019-12-26,176.449997,176.660004,175.5,176.589996,1435200,168.859161
2019-12-27,176.649994,177.539993,175.619995,177.259995,1472900,169.499847
2019-12-30,177.259995,178.960007,175.589996,175.830002,1715100,168.132446
2019-12-31,175.229996,176.589996,175.070007,176.419998,1573500,168.696625
2020-01-02,177.679993,180.009995,177.139999,180,3601700,172.119888
2020-01-03,177.020004,178.660004,175.630005,178.449997,2466900,170.637741
2020-01-06,177.149994,178.710007,176.350006,178.619995,1998000,170.800308
2020-01-07,178.279999,178.509995,176.820007,177.899994,2173000,170.111816
2020-01-08,178,181.5,177.649994,180.630005,2758300,172.722321
2020-01-09,181.509995,181.589996,179.759995,181.199997,2746300,173.267365
2020-01-10,181.610001,182.179993,180.139999,180.470001,2103800,172.569321
2020-01-13,180.940002,182.229996,180.360001,180.919998,2090800,172.999603
2020-01-14,180.919998,182.550003,180.210007,181.369995,2911200,173.429901
2020-01-15,181.419998,181.860001,179.179993,179.779999,2482200,171.909515
2020-01-16,180.679993,181.199997,179.690002,181.009995,2149900,173.085663
2020-01-17,181,182.149994,180.699997,181.350006,3690100,173.410797
2020-01-21,181.850006,181.910004,178.630005,179.389999,3367700,171.536591
2020-01-22,179.509995,180.570007,177.880005,178.029999,2420200,170.23613
2020-01-23,177.070007,178.440002,176.389999,177.740005,2358400,169.958832
2020-01-24,178.490005,179.809998,177.529999,178.149994,2643100,170.350891
2020-01-27,179.860001,180.589996,175.539993,175.630005,4361400,167.941208
2020-01-28,171.899994,172.339996,165.050003,165.580002,8920700,158.331177
2020-01-29,166.350006,166.470001,161.529999,162,5343900,154.907898
2020-01-30,161,162.639999,158.759995,162.509995,4357100,155.395584
2020-01-31,162,162.649994,158.229996,158.660004,5740300,151.714127
2020-02-03,160.029999,160.309998,156.380005,156.589996,3927100,149.734741
2020-02-04,159.770004,159.960007,157,157.240005,4363900,150.356293
2020-02-05,159.119995,162.330002,158.699997,162.330002,3118200,155.223434
2020-02-06,164.490005,165,162.470001,162.889999,3413800,155.758926
2020-02-07,161.410004,161.919998,159.630005,160.080002,2736200,153.071945
2020-02-10,160.210007,161.259995,158.869995,160.149994,2754800,153.138885
2020-02-11,161,162.520004,160.020004,162.449997,2275100,155.338211
2020-02-12,164.240005,165.039993,163.570007,163.800003,2736400,156.629089
2020-02-13,161.759995,161.869995,159,159.759995,3413900,154.149353
2020-02-14,159.850006,161.139999,158.820007,161.009995,2233500,155.355453
2020-02-18,160.360001,160.529999,158.039993,158.880005,2478900,153.300278
2020-02-19,159.080002,160.470001,158.360001,159.339996,2296400,153.744095
2020-02-20,159,161.389999,158.5,158.559998,3275100,152.991501
2020-02-21,158.330002,158.589996,156.119995,156.929993,3535300,151.418732
2020-02-24,154.449997,154.710007,152.220001,152.550003,3635600,147.192581
2020-02-25,153.309998,153.440002,145.970001,146.850006,5263400,141.692764
2020-02-26,149.570007,151.820007,148.089996,148.960007,5152100,143.728653
2020-02-27,151.229996,155.429993,149,150.160004,8241600,144.886505
2020-02-28,154.089996,156.720001,146,149.240005,11508700,143.99881
2020-03-02,151.339996,153.429993,148.369995,153.020004,8026300,147.646072
2020-03-03,152.440002,154,144.440002,145.240005,8296500,140.139297
2020-03-04,147.020004,154,145.990005,153.979996,5773800,148.572342
2020-03-05,150.800003,154.350006,149.550003,151.410004,5887000,146.092621
2020-03-06,149.589996,154.740005,147.869995,153.649994,7155100,148.253937
2020-03-09,146.589996,149.460007,143.550003,144.059998,8194400,139.000748
2020-03-10,149.020004,153.380005,144.880005,153.300003,5651700,147.916245
2020-03-11,149.729996,149.729996,146.470001,147.240005,4748200,142.069046
2020-03-12,139.960007,141.710007,130.339996,133.580002,8215800,128.888794
2020-03-13,141.009995,141.690002,131,141.679993,6580300,136.7043
2020-03-16,129.860001,135.5,128.009995,130.910004,7440800,126.312561
2020-03-17,131.940002,136.770004,129.610001,134.440002,6535400,129.718567
2020-03-18,128.460007,139.369995,128.389999,137.020004,6860400,132.207977
2020-03-19,137.710007,140.179993,132.929993,137.509995,6365700,132.680756
2020-03-20,138.070007,139.240005,122.709999,124.889999,9589200,120.503967
2020-03-23,128.160004,128.399994,114.040001,117.870003,7934300,113.730507
2020-03-24,122.290001,133.449997,121,132.720001,9311700,128.059006
2020-03-25,133.149994,134.690002,126.800003,131.539993,7742500,126.920425
2020-03-26,131.789993,136.380005,130.610001,136.179993,6717000,131.397476
2020-03-27,132.830002,137.070007,130.910004,133.240005,4262300,128.56073
2020-03-30,132.25,138.009995,131.059998,137.740005,3869500,132.902679
2020-03-31,135.690002,139.440002,135.679993,136.509995,3613700,131.715866
2020-04-01,132,135.839996,131.009995,133.139999,3777600,128.464233
2020-04-02,132.360001,138.210007,132.100006,137.910004,3990300,133.066711
2020-04-03,136.009995,137.440002,132.899994,133.789993,3588300,129.0914
2020-04-06,137.860001,141.25,136.899994,140.699997,5639700,135.758728
2020-04-07,147.5,150.639999,144.399994,144.600006,5496300,139.521759
2020-04-08,145.729996,149.720001,143.910004,148.990005,3071100,143.757614
2020-04-09,148.460007,149.729996,146.539993,147.779999,4784200,142.590088
2020-04-13,147.5,148.580002,145.300003,146.399994,2642300,141.25853
2020-04-14,149.619995,150.979996,148.050003,150.139999,3318400,144.867203
2020-04-15,148.190002,148.550003,144.899994,145.160004,3043900,140.062088
2020-04-16,145.270004,146.449997,143.229996,144.899994,4170400,139.811234
2020-04-17,147.440002,148.5,144.800003,146.460007,5393100,141.316452
2020-04-20,144.75,147.020004,143.649994,143.669998,2893000,138.62442
2020-04-21,142.25,142.770004,140.5,141.630005,2331100,136.656082
2020-04-22,143.360001,144.479996,141.710007,143.610001,2750400,138.566544
2020-04-23,144.580002,147.580002,143.880005,144.330002,2585300,139.261246
2020-04-24,145.169998,147.339996,144.309998,147,2247700,141.837494
2020-04-27,148,154.490005,147.889999,153.649994,4644900,148.253937
2020-04-28,160.029999,163.080002,155.199997,157.610001,8294100,152.074875
2020-04-29,158.539993,160.220001,155.169998,156.259995,3987100,150.772278
2020-04-30,154.309998,154.940002,151.75,151.919998,3667800,146.584702
2020-05-01,149.300003,150.039993,147.729996,148.600006,2926400,143.381302
2020-05-04,148.539993,148.559998,146.059998,148.399994,2229800,143.188293
2020-05-05,149.889999,150,147.100006,147.429993,2269200,142.25238
2020-05-06,147.789993,148.169998,145.990005,146.199997,2168600,141.065567
2020-05-07,147.699997,147.850006,144.899994,145.740005,2800800,140.621735
2020-05-08,147.080002,149.179993,146.380005,148.509995,2169700,143.294449
2020-05-11,147.820007,147.960007,145.589996,145.729996,3034600,140.612076
2020-05-12,146.550003,147.220001,141.449997,141.520004,3030000,136.549927
2020-05-13,140.710007,140.729996,135,136.119995,4806000,131.339584
2020-05-14,135,136.149994,131.119995,135.990005,5897700,131.214157
2020-05-15,134.529999,138.869995,134.199997,138.690002,10113700,133.819321
2020-05-18,143.160004,149.720001,142.509995,149.270004,6018500,144.027756
2020-05-19,148.5,151.649994,147.369995,148.380005,4059900,143.169022
2020-05-20,149.869995,151.429993,148.830002,149.679993,3428800,144.42334
2020-05-21,147.740005,148.639999,145.339996,145.809998,2789100,142.084671
2020-05-22,145.740005,146.639999,144.600006,146.440002,2661400,142.698593
2020-05-26,150.429993,152.979996,149.199997,152.080002,4616300,148.194473
2020-05-27,153.990005,158.160004,153.339996,158.149994,6056300,154.10939
2020-05-28,158.710007,159.869995,154.130005,156.820007,6730700,152.813385
2020-05-29,155.5,156.869995,153.050003,156.440002,8632700,152.443085
2020-06-01,155.949997,157.550003,154.889999,155.580002,2083400,151.605072
2020-06-02,156.75,158.600006,156.630005,157.639999,2333800,153.612442
2020-06-03,159.350006,161.660004,158.520004,161.210007,3674300,157.091232
2020-06-04,159.759995,162.580002,159.179993,162.550003,2880700,158.396988
2020-06-05,165,168.350006,165,167.410004,4527200,163.132813
2020-06-08,167.100006,169.539993,165.270004,166.869995,2987600,162.606598
2020-06-09,165.479996,167.960007,164.080002,166.699997,3161600,162.440964
2020-06-10,166.899994,167.339996,163.809998,163.899994,2551300,159.712479
2020-06-11,160.059998,160.25,152.309998,152.380005,5016600,148.486832
2020-06-12,156.279999,157.419998,151.729996,154.869995,2998800,150.913193
2020-06-15,150.880005,159.619995,150.490005,157.729996,4093800,153.700119
2020-06-16,162.850006,163.380005,156.889999,159.669998,3386700,155.590561
2020-06-17,160.199997,160.869995,158.970001,159.220001,1714600,155.152069
2020-06-18,158.070007,159.830002,157.589996,159.210007,1806100,155.142319
2020-06-19,161.350006,162.089996,156.470001,158.149994,6405200,154.10939
2020-06-22,157,157.419998,155.479996,156.690002,2020900,152.686707
2020-06-23,157.960007,158.669998,156.240005,157.839996,2301800,153.807312
2020-06-24,156.289993,156.729996,151.710007,152.220001,3042800,148.330902
2020-06-25,152.050003,155.050003,150.100006,154.669998,2060700,150.718292
2020-06-26,154.600006,154.779999,151.529999,152.520004,2826400,148.623245
2020-06-29,153.899994,156.509995,153.479996,155.570007,2145100,151.595322
2020-06-30,154.910004,156.710007,154.050003,155.990005,2941600,152.004593
2020-07-01,156.339996,157.800003,155.309998,155.429993,1625600,151.458893
2020-07-02,157.619995,158.880005,156.460007,157.039993,1982800,153.02774
2020-07-06,158.869995,159.960007,157.050003,158.100006,2099500,154.060669
2020-07-07,156.080002,157.100006,154.690002,154.820007,1571700,150.864502
2020-07-08,155.070007,155.600006,153.869995,154.580002,1662000,150.630615
2020-07-09,153.919998,154.720001,151.039993,151.449997,2190000,147.580582
2020-07-10,151.690002,153.25,150.990005,152.850006,1954500,148.944809
2020-07-13,154.350006,156.929993,154.160004,154.800003,2217800,150.844986
2020-07-14,154.800003,159.229996,153.919998,158.539993,3198900,154.489426
2020-07-15,159.979996,161.380005,159.25,159.330002,3472300,155.259247
2020-07-16,159.25,160.910004,158.039993,160.5,1801500,156.399353
2020-07-17,160.860001,161.559998,159.509995,159.830002,2551700,155.746475
2020-07-20,158.850006,158.869995,156.369995,156.369995,1790100,152.374878
2020-07-21,157,159.630005,156.990005,157.800003,2757200,153.768341
2020-07-22,157.429993,159.929993,157.020004,158.710007,1899600,154.65509
2020-07-23,159,159.649994,158.360001,159.289993,2695100,155.220261
2020-07-24,160.050003,161.600006,158.720001,159.839996,2524700,155.75621
2020-07-27,159.529999,163.380005,159.330002,163.240005,3198500,159.069351
2020-07-28,155.470001,157.479996,153.800003,155.330002,7738800,151.36145
2020-07-29,156.5,157.529999,154.919998,156.25,3322700,152.257935
2020-07-30,154.309998,154.720001,151.360001,152.119995,3113000,148.233444
2020-07-31,151.679993,151.75,148.800003,150.470001,3266400,146.625626
2020-08-03,151.089996,151.419998,149.309998,150.410004,2264900,146.567154
2020-08-04,149.899994,151.240005,149.660004,151.210007,1935500,147.34671
2020-08-05,152.160004,155.399994,152.100006,155.350006,2723400,151.380951
2020-08-06,155.929993,156.490005,154.679993,156,2885800,152.014343
2020-08-07,155.990005,158.419998,155.070007,158.330002,2184300,154.28479
2020-08-10,158.550003,161.600006,158.550003,161.440002,2272800,157.315353
2020-08-11,164.130005,166.639999,163.039993,163.380005,3764500,159.205795
2020-08-12,165,165.949997,163.350006,164.259995,2079700,160.063293
2020-08-13,165.520004,167.490005,164.75,165.860001,2884000,161.622421
2020-08-14,164.610001,166.300003,164.520004,166.100006,1607300,161.856293
2020-08-17,165.169998,166.369995,163.649994,164.710007,2068100,160.501801
2020-08-18,164.429993,165.440002,163.759995,164.380005,1519100,160.180252
2020-08-19,164.940002,165.690002,163.779999,163.970001,2012800,159.780701
2020-08-20,163.020004,163.660004,162.380005,162.970001,1990300,158.806259
2020-08-21,160.929993,162.690002,160.740005,161.710007,2005600,159.012756
2020-08-24,161.550003,163.949997,161.149994,163.529999,2604400,160.802399
2020-08-25,164.860001,165.25,162.419998,163.100006,1938500,160.379578
2020-08-26,162.869995,164.770004,161.690002,163.899994,2503400,161.166214
2020-08-27,164.5,165.360001,163.179993,164.080002,2325900,161.343216
2020-08-28,164.639999,166.169998,163.919998,165.660004,3046300,162.896866
2020-08-31,165.160004,165.75,162.089996,163.020004,2881100,160.300903
2020-09-01,162.169998,165.550003,161.639999,164.800003,2901100,162.051208
2020-09-02,165.160004,170,165.139999,169.509995,3943700,166.682648
2020-09-03,170,170.419998,164.990005,166.309998,3481300,163.536026
2020-09-04,168.179993,169.110001,163.899994,165.770004,3267000,163.005035
2020-09-08,165.580002,165.630005,161.880005,163.169998,2863900,160.44841
2020-09-09,164,167.339996,164,165.699997,2721700,162.936203
2020-09-10,166.240005,166.669998,162.75,163.149994,2054200,160.428726
2020-09-11,163.440002,166.699997,163.059998,166.169998,1698500,163.398361
2020-09-14,167.660004,169.429993,166.429993,168.460007,2264200,165.650177
2020-09-15,169.869995,169.929993,166.169998,166.570007,2056300,163.791702
2020-09-16,167.869995,171.100006,167.509995,169.509995,2931700,166.682648
2020-09-17,168,173.199997,167.190002,172.380005,2756100,169.504791
2020-09-18,172.059998,172.779999,169.470001,169.550003,4084500,166.722
2020-09-21,165.979996,166.669998,159.639999,161.360001,3911700,158.668594
2020-09-22,161.059998,163.669998,160.419998,162.339996,2103800,159.632248
2020-09-23,162.520004,164.240005,159.119995,159.509995,2248200,156.849442
2020-09-24,159.399994,161.960007,158.070007,160.419998,1569700,157.744263
2020-09-25,159.309998,160.979996,158.860001,160.270004,1948900,157.596786
2020-09-28,162,164.139999,161.330002,161.660004,2098500,158.963593
2020-09-29,161.669998,161.949997,158.779999,159.809998,2006700,157.14444
2020-09-30,160.929993,163.100006,158.610001,160.179993,3056900,157.50827
2020-10-01,160.669998,161.899994,157.720001,158.789993,1989100,156.141449
2020-10-02,156.470001,161.940002,156.25,160.360001,1768600,157.685272
2020-10-05,162.25,163.5,161.759995,162.75,1457000,160.035416
2020-10-06,163.440002,165.699997,161.830002,162.229996,2021900,159.524078
2020-10-07,165.100006,167.75,164.410004,166.490005,2155400,163.713043
2020-10-08,167.300003,168.149994,166.130005,167.710007,1902600,164.912689
2020-10-09,168.880005,170.479996,167.949997,169.300003,2015500,166.476151
2020-10-12,169.470001,170.610001,168.119995,168.649994,1533600,165.837006
2020-10-13,168.300003,169.449997,166,166.630005,1575300,163.850693
2020-10-14,167.009995,169.539993,166.789993,168.399994,1435300,165.591156
2020-10-15,166.050003,169.679993,165.800003,169.080002,1638100,166.259827
2020-10-16,169.940002,172.070007,169.220001,170.970001,2478600,168.118317
2020-10-19,171.020004,172.350006,168.869995,169.550003,1909900,166.722
2020-10-20,170.5,173.190002,169.990005,170.949997,1813000,168.098633
2020-10-21,170.339996,172.110001,169.070007,169.169998,1511100,166.348312
2020-10-22,169.639999,170.990005,168.389999,170.710007,1663200,167.862656
2020-10-23,171.919998,172.179993,169.020004,169.800003,2137500,166.967819
2020-10-26,167.679993,168.089996,164.389999,166.160004,3338800,163.388535
2020-10-27,164.5,164.979996,160.649994,161.029999,3894400,158.344086
2020-10-28,159.809998,162.850006,158.119995,158.529999,3065100,155.885803
2020-10-29,158.110001,160.179993,156.130005,158.479996,2680900,155.836624
2020-10-30,158.330002,159.960007,157,159.960007,2234500,157.291946
2020-11-02,162.190002,163.419998,160.929993,162.940002,2116600,160.222244
2020-11-03,164.860001,166.830002,163.740005,165.509995,1896900,162.749359
2020-11-04,162.75,165.300003,159.899994,160.160004,3140900,157.488602
2020-11-05,162.160004,164.410004,162.020004,163.199997,2178500,160.477905
2020-11-06,163.660004,164.300003,161.570007,163.020004,1685000,160.300903
2020-11-09,174.130005,175.429993,163.149994,163.429993,4418100,160.704056
2020-11-10,165.190002,169.270004,163.860001,169.139999,3500400,166.318817
2020-11-11,170.729996,170.740005,167.600006,169.210007,2884400,166.387665
2020-11-12,168.149994,169.190002,165.580002,167.050003,2216700,164.263687
2020-11-13,167.919998,170.259995,167.279999,169.789993,1812100,166.957977
2020-11-16,172.619995,173.889999,170.179993,173.860001,2434300,170.960098
2020-11-17,173.039993,174.5,170.860001,173.639999,2589900,170.743774
2020-11-18,174.5,174.699997,171.330002,171.399994,2615800,168.541122
